id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source
B041585A,1985-04-15T04:41:53,-72.11,-33.64,14.2,5.5,mw,0.16,0.08,4.1,,28.0,21.0,127.0,169.0,74.0,77.0,1.218e+17,2.55e+16,-1.473e+17,4.77e+16,-1.908e+17,-2.25e+16,gcmt
B042885A,1985-04-28T02:53:47,-71.9,-33.18,29.6,5.6,mw,0.05,0.04,2.4,,7.0,22.0,100.0,176.0,69.0,86.0,2.102e+17,1.82e+16,-2.2839999999999997e+17,2.5e+16,-2.3690000000000003e+17,-3300000000000000.0,gcmt
B042885B,1985-04-28T08:30:36,-75.65,-39.99,10.0,5.9,mw,0.06,0.03,0.0,,46.0,27.0,-101.0,239.0,64.0,-84.0,-6.473e+17,4.1980000000000006e+17,2.274e+17,4.449e+17,2.2639999999999997e+17,3.396e+17,gcmt
B051785B,1985-05-17T02:44:10,-72.59,-34.19,36.1,5.4,mw,0.09,0.07,4.9,,46.0,32.0,143.0,168.0,71.0,63.0,7.91e+16,2.92e+16,-1.083e+17,3.71e+16,-1e+17,-4.18e+16,gcmt
B051985A,1985-05-19T07:07:48,-72.54,-34.0,37.5,5.5,mw,0.05,0.04,2.7,,20.0,28.0,103.0,185.0,62.0,83.0,1.776e+17,3.58e+16,-2.134e+17,-5300000000000000.0,-1.3839999999999998e+17,-5.32e+16,gcmt
B051985C,1985-05-19T18:09:21,-71.81,-30.38,46.1,6.2,mw,0.02,0.02,1.2,,359.0,35.0,96.0,172.0,55.0,86.0,2.335e+18,1.12e+17,-2.448e+18,2.17e+17,-8.67e+17,2.17e+17,gcmt
B060285B,1985-06-02T16:27:02,-73.76,-37.83,32.0,5.8,mw,0.04,0.03,2.2,,347.0,24.0,47.0,212.0,73.0,107.0,4.115e+17,5.649999999999999e+16,-4.68e+17,-3.769e+17,-4.648e+17,-8.28e+16,gcmt
B060985B,1985-06-09T18:46:32,-71.68,-33.76,35.5,5.2,mw,0.09,0.07,5.0,,347.0,26.0,97.0,159.0,64.0,86.0,7.387e+16,-1.271e+16,-6.116e+16,2.261e+16,-4.975e+16,1.643e+16,gcmt
B061085B,1985-06-10T15:37:08,-66.64,-27.88,170.2,6.3,mw,0.02,0.02,0.7,,161.0,33.0,-64.0,310.0,61.0,-106.0,-2.821e+18,6.65e+17,2.1560000000000003e+18,1.577e+18,-1.087e+18,-2.501e+18,gcmt
B061185A,1985-06-11T11:12:32,-72.0,-32.57,34.4,5.5,mw,0.07,0.05,2.7,,14.0,28.0,103.0,180.0,63.0,83.0,1.501e+17,3.64e+16,-1.866e+17,5000000000000000.0,-1.2330000000000002e+17,-2.45e+16,gcmt
B061485A,1985-06-14T13:14:16,-74.92,-40.74,10.0,5.4,mw,0.0,0.0,0.0,,223.0,48.0,-62.0,4.0,49.0,-117.0,-1.429e+17,4299999999999999.5,1.3859999999999998e+17,4.34e+16,-2.4e+16,7.18e+16,gcmt
B070585B,1985-07-05T15:22:41,-72.43,-33.59,30.4,5.5,mw,0.09,0.05,2.7,,348.0,22.0,70.0,190.0,69.0,98.0,1.2410000000000002e+17,1.77e+16,-1.418e+17,-3.26e+16,-1.419e+17,-400000000000000.0,gcmt
B070685B,1985-07-06T08:33:09,-72.5,-33.6,20.8,5.5,mw,0.08,0.08,3.7,,356.0,27.0,79.0,189.0,63.0,96.0,1.413e+17,2.49e+16,-1.662e+17,-2.29e+16,-1.101e+17,-1.07e+16,gcmt
B070785B,1985-07-07T11:25:17,-72.38,-33.02,24.6,6.0,mw,0.03,0.03,1.4,,0.0,21.0,96.0,174.0,69.0,88.0,8.042e+17,9.58e+16,-9e+17,1.1279999999999998e+17,-9.207000000000001e+17,6.09e+16,gcmt
B071185B,1985-07-11T20:31:15,-72.32,-32.93,29.5,5.5,mw,0.05,0.05,2.6,,2.0,28.0,90.0,182.0,62.0,90.0,1.536e+17,2.04e+16,-1.74e+17,-3500000000000000.5,-1.083e+17,-6600000000000000.0,gcmt
B071785B,1985-07-17T13:53:05,-72.07,-32.71,31.1,5.5,mw,0.05,0.05,2.7,,15.0,27.0,115.0,168.0,66.0,78.0,1.623e+17,3.04e+16,-1.927e+17,4.65e+16,-1.431e+17,-1000000000000000.0,gcmt
B080485B,1985-08-04T04:54:05,-76.14,-45.37,10.0,5.8,mw,0.08,0.07,0.0,,199.0,24.0,-64.0,352.0,68.0,-101.0,-4.184e+17,-1.087e+17,5.271e+17,9.46e+16,-4.773e+17,4.03e+16,gcmt
B081285A,1985-08-12T00:04:53,-73.94,-38.45,17.2,6.2,mw,0.03,0.02,1.3,,16.0,15.0,111.0,174.0,76.0,84.0,1.1100000000000001e+18,-5.4e+16,-1.056e+18,2.7800000000000003e+17,-1.977e+18,-1.05e+17,gcmt
B082085B,1985-08-20T12:21:09,-72.55,-33.97,39.0,5.2,mw,0.08,0.07,4.8,,12.0,33.0,104.0,176.0,58.0,81.0,6.386e+16,1.066e+16,-7.452e+16,6800000000000000.0,-3.341e+16,-5460000000000000.0,gcmt
B102485A,1985-10-24T01:49:00,-68.73,-31.55,124.2,5.5,mw,0.05,0.03,1.4,,63.0,44.0,-105.0,263.0,48.0,-76.0,-2.6269999999999997e+17,2.235e+17,3.91e+16,2.94e+16,-4.62e+16,6.06e+16,gcmt
B110685B,1985-11-06T16:08:53,-74.3,-41.0,15.9,5.3,mw,0.14,0.09,5.6,,221.0,49.0,-52.0,351.0,53.0,-125.0,-7.53e+16,-1.265e+16,8.795e+16,3.475e+16,-1.689e+16,3.114e+16,gcmt
B110985B,1985-11-09T22:13:30,-66.41,-27.55,165.2,5.3,mw,0.11,0.08,3.6,,172.0,37.0,-45.0,301.0,65.0,-117.0,-7.06e+16,1.317e+16,5.743e+16,6.101e+16,-1.162e+16,-4.882e+16,gcmt
B010886A,1986-01-08T03:42:54,-71.38,-35.83,96.4,5.1,mw,0.16,0.1,11.2,,303.0,16.0,0.0,33.0,90.0,-106.0,1380000000000000.0,1.464e+16,-1.602e+16,-3.571e+16,-5.215e+16,9440000000000000.0,gcmt
B020986A,1986-02-09T23:32:18,-71.11,-36.24,125.4,5.2,mw,0.15,0.07,4.3,,14.0,14.0,92.0,192.0,76.0,89.0,3.297e+16,1.534e+16,-4.832e+16,-1.66e+16,-8.03e+16,-1.481e+16,gcmt
B032686A,1986-03-26T07:04:53,-72.22,-34.07,37.6,5.4,mw,0.06,0.05,3.7,,5.0,24.0,97.0,177.0,66.0,87.0,1.34e+17,1.11e+16,-1.451e+17,1.02e+16,-1.2609999999999998e+17,-1500000000000000.0,gcmt
B072886B,1986-07-28T20:29:05,-72.47,-33.53,18.2,5.7,mw,0.04,0.05,2.1,,4.0,22.0,100.0,174.0,68.0,86.0,2.797e+17,2.29e+16,-3.026e+17,3.99e+16,-3.052e+17,6200000000000000.0,gcmt
B081186E,1986-08-11T22:06:49,-67.76,-31.19,26.5,5.3,mw,0.07,0.06,5.5,,187.0,49.0,167.0,285.0,80.0,41.0,2.675e+16,2.6309999999999996e+16,-5.305e+16,-8.654e+16,530000000000000.0,9.006e+16,gcmt
B090586B,1986-09-05T06:06:20,-72.53,-37.05,80.5,5.3,mw,0.13,0.07,9.7,,129.0,24.0,174.0,225.0,88.0,66.0,7190000000000000.0,-5.144e+16,4.425e+16,-7.539e+16,-7.451e+16,-8760000000000000.0,gcmt
B112886A,1986-11-28T20:34:49,-77.17,-45.53,15.0,5.2,mw,0.15,0.08,0.0,,260.0,90.0,180.0,350.0,90.0,0.0,-1.473e+16,3.622e+16,-2.149e+16,0.0,0.0,-7.995e+16,gcmt
B012787A,1987-01-27T07:06:55,-72.65,-32.35,15.0,5.5,mw,0.06,0.05,0.0,,28.0,32.0,138.0,156.0,69.0,65.0,1.322e+17,6.44e+16,-1.966e+17,8e+16,-1.294e+17,2300000000000000.0,gcmt
B012987B,1987-01-29T17:22:49,-71.07,-29.81,65.9,5.4,mw,0.05,0.04,5.7,,206.0,9.0,-66.0,2.0,82.0,-94.0,-1.52e+16,-5.15e+16,6.67e+16,-8400000000000001.0,-1.444e+17,1.3900000000000002e+16,gcmt
B020387A,1987-02-03T16:42:46,-73.3,-37.69,28.4,5.8,mw,0.06,0.05,2.8,,357.0,16.0,95.0,172.0,74.0,89.0,3.331e+17,4.16e+16,-3.748e+17,8.58e+16,-5.593e+17,4.64e+16,gcmt
B021487D,1987-02-14T15:44:19,-76.51,-45.7,15.0,5.9,mw,0.05,0.03,0.0,,259.0,76.0,-171.0,167.0,81.0,-14.0,-1.297e+17,3.629e+17,-2.3330000000000003e+17,4.45e+16,1.735e+17,-6.801e+17,gcmt
B022587C,1987-02-25T10:42:48,-66.31,-28.73,176.1,5.3,mw,0.16,0.09,4.1,,179.0,52.0,-6.0,272.0,86.0,-142.0,-6850000000000001.0,-1630000000000000.0,8480000000000000.0,6.845e+16,1.111e+16,-8.539e+16,gcmt
B032387B,1987-03-23T20:47:59,-72.84,-34.32,51.2,5.1,mw,0.09,0.08,5.2,,31.0,41.0,125.0,169.0,58.0,64.0,5.032e+16,1.457e+16,-6.49e+16,1.574e+16,-2.132e+16,-1.332e+16,gcmt
B051087B,1987-05-10T15:16:28,-65.19,-30.95,186.4,5.4,mw,0.07,0.06,2.2,,78.0,69.0,-163.0,341.0,74.0,-22.0,-1.89e+16,8.49e+16,-6.59e+16,-3.17e+16,-7.48e+16,-1.2430000000000002e+17,gcmt
B051987B,1987-05-19T12:56:34,-72.07,-30.71,22.8,6.1,mw,0.02,0.02,1.3,,355.0,32.0,88.0,177.0,58.0,91.0,1.578e+18,5.16e+17,-2.0950000000000003e+18,3e+16,-8.73e+17,1.78e+17,gcmt
B072987B,1987-07-29T15:22:38,-66.96,-28.33,150.7,5.4,mw,0.09,0.08,2.8,,332.0,44.0,-82.0,141.0,47.0,-97.0,-1.1559999999999998e+17,1.31e+16,1.0249999999999998e+17,-9500000000000000.0,4399999999999999.5,-1.091e+17,gcmt
B080487A,1987-08-04T15:04:42,-73.66,-40.63,64.5,5.4,mw,0.06,0.03,2.9,,84.0,48.0,32.0,331.0,67.0,133.0,7.807e+16,-9.710000000000002e+16,1.904e+16,-7540000000000000.0,7.233e+16,8.77e+16,gcmt
C081587D,1987-08-15T18:04:33,-71.37,-28.25,44.2,6.4,mw,0.02,0.02,1.1,,20.0,30.0,110.0,176.0,62.0,78.0,3.518e+18,2.57e+17,-3.775e+18,5.22e+17,-2.34e+18,-5.5000000000000006e+17,gcmt
B091187B,1987-09-11T04:02:06,-71.02,-31.67,114.2,5.2,mw,0.11,0.06,4.5,,52.0,10.0,-39.0,181.0,84.0,-98.0,-1.804e+16,8580000000000000.0,9470000000000000.0,-1170000000000000.0,6.666e+16,8860000000000000.0,gcmt
B091387C,1987-09-13T20:08:53,-70.0,-34.59,15.0,5.9,mw,0.04,0.03,0.0,,27.0,58.0,176.0,119.0,87.0,32.0,-2199999999999999.8,5.529e+17,-5.5069999999999994e+17,4.011e+17,-1.2410000000000002e+17,3.47e+17,gcmt
B112987A,1987-11-29T07:57:22,-76.57,-45.87,15.0,5.4,mw,0.07,0.06,0.0,,154.0,37.0,-95.0,340.0,53.0,-86.0,-1.599e+17,6800000000000000.0,1.531e+17,1.23e+16,-4.96e+16,-7.26e+16,gcmt
B122887A,1987-12-28T08:16:28,-71.45,-28.27,44.2,5.9,mw,0.03,0.04,2.3,,20.0,31.0,114.0,173.0,62.0,76.0,6.36e+17,1.464e+17,-7.824e+17,1.131e+17,-4.449e+17,-8.97e+16,gcmt
B123087A,1987-12-30T11:56:28,-71.01,-34.74,111.6,5.4,mw,0.06,0.07,3.4,,126.0,21.0,-171.0,27.0,87.0,-69.0,-1.7299999999999998e+16,-4.46e+16,6.19e+16,-7.35e+16,-1.365e+17,-2.61e+16,gcmt
B031388A,1988-03-13T11:31:35,-73.07,-33.82,15.0,5.8,mw,0.04,0.04,0.0,,38.0,28.0,138.0,166.0,72.0,68.0,3.808e+17,1.039e+17,-4.848e+17,1.965e+17,-4.954e+17,-1.2729999999999998e+17,gcmt
B050588C,1988-05-05T17:39:26,-71.23,-29.57,72.1,5.4,mw,0.05,0.05,5.5,,0.0,3.0,53.0,217.0,87.0,92.0,8100000000000000.0,5100000000000000.0,-1.32e+16,-8.61e+16,-1.176e+17,-1.35e+16,gcmt
B052188B,1988-05-21T14:28:49,-71.57,-32.92,15.0,6.1,mw,0.09,0.05,0.0,,64.0,4.0,159.0,175.0,89.0,87.0,1.62e+17,-1.3500000000000002e+17,-2.7e+16,1.85e+17,-1.81e+18,-1.23e+17,gcmt
B052388A,1988-05-23T00:28:12,-68.9,-28.87,105.7,5.4,mw,0.06,0.05,2.9,,320.0,29.0,-90.0,140.0,61.0,-90.0,-1.293e+17,5.06e+16,7.86e+16,-5.570000000000001e+16,6.5e+16,-8.46e+16,gcmt
C081488C,1988-08-14T17:53:18,-71.23,-27.31,38.9,6.6,mw,0.02,0.02,1.4,,326.0,16.0,31.0,206.0,82.0,103.0,2.425e+18,2.496e+18,-4.921e+18,-4.62e+18,-9.604e+18,-4.17e+17,gcmt
B081788E,1988-08-17T14:26:08,-70.85,-27.0,15.0,5.5,mw,0.18,0.11,0.0,,56.0,10.0,152.0,173.0,85.0,81.0,3.11e+16,7000000000000001.0,-3.81e+16,2.57e+16,-1.964e+17,-2.59e+16,gcmt
B111488C,1988-11-14T16:55:38,-72.21,-32.76,50.6,5.1,mw,0.1,0.07,5.5,,347.0,27.0,96.0,160.0,63.0,87.0,5.246000000000001e+16,-1.422e+16,-3.825e+16,1.405e+16,-3.085e+16,7550000000000000.0,gcmt
B011589A,1989-01-15T01:27:52,-71.72,-31.69,15.0,5.4,mw,0.0,0.0,0.0,,336.0,10.0,113.0,133.0,81.0,86.0,5.649999999999999e+16,-1.94e+16,-3.71e+16,1.1319999999999998e+17,-1.002e+17,1.57e+16,gcmt
B022189B,1989-02-21T22:08:55,-78.44,-44.96,15.0,5.5,mw,0.1,0.04,0.0,,98.0,20.0,-80.0,268.0,71.0,-94.0,-1.3700000000000002e+17,1.607e+17,-2.36e+16,1.85e+17,9600000000000000.0,-7800000000000000.0,gcmt
B022489C,1989-02-24T12:36:48,-71.83,-39.26,15.0,5.2,mw,0.09,0.1,0.0,,110.0,62.0,23.0,9.0,70.0,150.0,2.3650000000000004e+16,2.289e+16,-4.654e+16,4.16e+16,3.467e+16,6.386999999999999e+16,gcmt
B040189A,1989-04-01T21:58:18,-70.19,-32.86,119.0,5.3,mw,0.08,0.04,3.2,,158.0,18.0,-122.0,10.0,75.0,-80.0,-4.807e+16,-1.821e+16,6.628e+16,-1.821e+16,-9.198e+16,-3970000000000000.0,gcmt
B041389A,1989-04-13T00:43:10,-75.07,-39.96,15.0,5.8,mw,0.04,0.03,0.0,,204.0,34.0,-51.0,339.0,64.0,-113.0,-4.21e+17,-6.12e+16,4.822e+17,2.237e+17,-2.672e+17,2.3e+16,gcmt
B041789A,1989-04-17T04:55:28,-71.85,-30.92,15.0,5.2,mw,0.13,0.12,0.0,,351.0,23.0,85.0,176.0,67.0,92.0,4.434e+16,1.649e+16,-6.083e+16,3410000000000000.5,-5.019e+16,7980000000000000.0,gcmt
B061789A,1989-06-17T18:28:14,-75.21,-41.1,15.0,5.6,mw,0.13,0.07,0.0,,247.0,34.0,-28.0,1.0,75.0,-121.0,-1.319e+17,5.26e+16,7.93e+16,8.03e+16,-2.141e+17,1.23e+17,gcmt
B062489B,1989-06-24T12:58:47,-66.2,-28.53,21.0,5.5,mw,0.05,0.05,0.0,,88.0,77.0,-172.0,357.0,82.0,-13.0,-1.35e+16,2.39e+16,-1.04e+16,-2.55e+16,-4.5e+16,-1.961e+17,gcmt
B102389C,1989-10-23T23:41:36,-66.39,-27.51,175.8,5.3,mw,0.06,0.06,2.1,,179.0,55.0,-29.0,286.0,66.0,-142.0,-5.292e+16,3380000000000000.0,4.954e+16,5.952e+16,2.396e+16,-8.44e+16,gcmt
B111489B,1989-11-14T06:08:01,-71.51,-27.72,55.2,5.4,mw,0.08,0.13,7.9,,202.0,51.0,140.0,319.0,60.0,46.0,9.1e+16,3.33e+16,-1.2430000000000002e+17,-1.0169999999999998e+17,-800000000000000.0,2.34e+16,gcmt
B040290A,1990-04-02T13:56:37,-72.63,-33.04,15.0,5.6,mw,0.05,0.04,0.0,,6.0,36.0,106.0,167.0,56.0,79.0,2.918e+17,6.889999999999999e+16,-3.607e+17,5.19e+16,-1.147e+17,3.06e+16,gcmt
B042190B,1990-04-21T18:54:56,-73.79,-37.28,19.9,5.8,mw,0.05,0.04,2.4,,352.0,17.0,80.0,183.0,73.0,93.0,3.555e+17,2.45e+16,-3.8e+17,-3.99e+16,-5.4349999999999994e+17,1.29e+16,gcmt
B042290A,1990-04-22T20:25:27,-73.6,-38.07,31.0,5.6,mw,0.05,0.04,2.6,,347.0,16.0,81.0,177.0,74.0,93.0,1.84e+17,7800000000000000.0,-1.919e+17,1.34e+16,-2.978e+17,2.8299999999999996e+16,gcmt
C051490C,1990-05-14T21:34:09,-71.34,-35.89,92.0,6.1,mw,0.02,0.02,1.6,,273.0,40.0,19.0,168.0,78.0,128.0,5.77e+17,-5.92e+17,1.4e+16,-1.64e+17,-1.458e+18,1.059e+18,gcmt
B062990B,1990-06-29T06:31:30,-68.83,-28.66,117.3,5.3,mw,0.09,0.06,3.5,,321.0,36.0,-80.0,129.0,55.0,-97.0,-9.596e+16,4.807e+16,4.789e+16,-3.015e+16,1.314e+16,-3.843e+16,gcmt
B080290A,1990-08-02T05:24:14,-72.2,-32.14,35.1,6.0,mw,0.04,0.03,1.8,,2.0,27.0,95.0,177.0,63.0,87.0,1.0149999999999999e+18,1.09e+17,-1.1240000000000001e+18,6.5e+16,-7.95e+17,1.3e+16,gcmt
B090490F,1990-09-04T23:15:18,-68.66,-30.92,118.4,5.7,mw,0.04,0.04,1.1,,215.0,44.0,-92.0,37.0,46.0,-88.0,-4.189e+17,1.276e+17,2.913e+17,-1.53e+16,-8300000000000000.0,2.503e+17,gcmt
B101190A,1990-10-11T04:25:28,-72.07,-34.17,15.0,5.4,mw,0.1,0.08,0.0,,329.0,11.0,58.0,182.0,81.0,96.0,5.3e+16,-5500000000000000.0,-4.76e+16,-1e+16,-1.539e+17,1.4399999999999998e+16,gcmt
B103190A,1990-10-31T14:39:35,-71.07,-27.05,73.3,5.5,mw,0.05,0.03,2.1,,74.0,50.0,-140.0,315.0,60.0,-48.0,-1.544e+17,2.275e+17,-7.31e+16,1.55e+16,-1.008e+17,-8.81e+16,gcmt
B122190F,1990-12-21T18:31:50,-69.7,-32.71,130.1,5.4,mw,0.05,0.04,2.0,,289.0,47.0,-7.0,24.0,85.0,-137.0,-2.8499999999999996e+16,9.75e+16,-6.899999999999999e+16,-5.15e+16,-1.004e+17,9.67e+16,gcmt
B031591A,1991-03-15T18:51:08,-68.61,-28.86,124.5,5.2,mw,0.07,0.06,3.6,,345.0,25.0,-68.0,140.0,67.0,-100.0,-5.792e+16,9210000000000000.0,4.871000000000001e+16,-4.125e+16,4.275e+16,-3.051e+16,gcmt
B051891A,1991-05-18T06:57:29,-75.45,-40.59,15.0,5.4,mw,0.12,0.09,0.0,,242.0,61.0,-27.0,346.0,67.0,-149.0,-7.09e+16,-5.84e+16,1.293e+17,5.36e+16,-3.87e+16,1.0129999999999998e+17,gcmt
B060391B,1991-06-03T05:05:21,-75.75,-40.77,15.0,5.5,mw,0.07,0.06,0.0,,345.0,46.0,-146.0,229.0,66.0,-49.0,-1.475e+17,-9.36e+16,2.411e+17,7.12e+16,7.38e+16,1.423e+17,gcmt
B081891D,1991-08-18T21:52:13,-71.9,-31.95,46.3,5.2,mw,0.11,0.07,7.2,,312.0,18.0,37.0,186.0,79.0,105.0,2.802e+16,8050000000000000.0,-3.607e+16,-9880000000000000.0,-7.311e+16,1.715e+16,gcmt
B091591E,1991-09-15T22:56:26,-69.96,-31.58,123.2,5.8,mw,0.03,0.02,1.1,,262.0,87.0,0.0,172.0,90.0,177.0,1.17e+16,-1.936e+17,1.819e+17,4500000000000000.0,-3.22e+16,6.721e+17,gcmt
B120191C,1991-12-01T22:41:23,-69.55,-32.03,114.0,5.4,mw,0.06,0.06,1.9,,197.0,46.0,-121.0,58.0,52.0,-62.0,-1.074e+17,2.52e+16,8.21e+16,-2.26e+16,600000000000000.0,1.199e+17,gcmt
B041092B,1992-04-10T09:33:12,-71.7,-33.68,32.0,5.1,mw,0.16,0.12,0.0,,248.0,57.0,-172.0,154.0,83.0,-33.0,-140000000000000.0,3.587e+16,-3.573e+16,-890000000000000.0,3.499e+16,-2.812e+16,gcmt
B050392B,1992-05-03T03:40:42,-71.66,-32.36,61.0,5.5,mw,0.05,0.04,0.0,,275.0,4.0,23.0,162.0,88.0,94.0,2.31e+16,-2.9e+16,5900000000000000.0,6.59e+16,-2.0710000000000003e+17,4200000000000000.5,gcmt
B051892B,1992-05-18T03:02:26,-72.03,-33.61,15.0,6.1,mw,0.0,0.0,0.0,,19.0,8.0,120.0,169.0,83.0,86.0,4.69e+17,-9.7e+16,-3.73e+17,3.37e+17,-1.655e+18,-7.000000000000001e+16,gcmt
B052292A,1992-05-22T01:20:43,-72.42,-33.84,34.3,5.5,mw,0.04,0.04,2.4,,0.0,21.0,92.0,178.0,69.0,89.0,1.865e+17,-1.54e+16,-1.711e+17,6600000000000000.0,-1.971e+17,1200000000000000.0,gcmt
B081492D,1992-08-14T20:09:01,-65.11,-30.91,200.7,5.1,mw,0.07,0.08,2.6,,86.0,14.0,-145.0,322.0,82.0,-79.0,-1.855e+16,2.0139999999999996e+16,-1590000000000000.0,3.682e+16,-5.082e+16,-9860000000000000.0,gcmt
B100192D,1992-10-01T08:18:52,-74.96,-39.04,15.0,5.5,mw,0.0,0.0,0.0,,35.0,42.0,-51.0,167.0,58.0,-120.0,-1.469e+17,-3.8e+16,1.849e+17,-5.729999999999999e+16,6.08e+16,4.29e+16,gcmt
B102992F,1992-10-29T14:39:20,-71.29,-29.5,53.5,5.3,mw,0.07,0.05,6.1,,130.0,17.0,-11.0,231.0,87.0,-107.0,-2.953e+16,3.76e+16,-8070000000000001.0,6.397e+16,8.022e+16,-3.224e+16,gcmt
B110192F,1992-11-01T09:36:50,-69.51,-29.06,118.7,5.4,mw,0.04,0.03,2.0,,341.0,17.0,-72.0,142.0,74.0,-95.0,-9.043e+16,3.096e+16,5.947e+16,-7.981e+16,9.15e+16,-9520000000000000.0,gcmt
B110492E,1992-11-04T21:32:41,-72.21,-31.98,19.2,6.0,mw,0.03,0.02,1.4,,0.0,28.0,93.0,177.0,62.0,89.0,1.0760000000000001e+18,-2.3e+16,-1.053e+18,5.6e+16,-7.33e+17,3e+16,gcmt
B111792B,1992-11-17T04:24:23,-71.63,-30.85,54.7,5.3,mw,0.04,0.05,2.3,,0.0,32.0,106.0,161.0,60.0,80.0,9.212999999999998e+16,2540000000000000.0,-9.467e+16,2.521e+16,-4.781e+16,1.776e+16,gcmt
C112892B,1992-11-28T03:13:38,-72.08,-31.59,22.3,6.4,mw,0.01,0.01,1.1,,51.0,52.0,-177.0,319.0,87.0,-38.0,-8.42e+17,4.764e+18,-3.921e+18,2.736e+18,-2.11e+18,-1.185e+18,gcmt
B122992C,1992-12-29T20:31:48,-67.15,-31.55,144.4,5.4,mw,0.13,0.11,4.6,,139.0,26.0,-112.0,343.0,66.0,-80.0,-8.853e+16,-1070000000000000.0,8.960000000000002e+16,2.374e+16,-8.882999999999998e+16,-6.148e+16,gcmt
B010193C,1993-01-01T09:56:34,-71.66,-31.93,22.2,5.3,mw,0.07,0.07,3.1,,356.0,19.0,92.0,174.0,71.0,89.0,7.022e+16,-1.058e+16,-5.963e+16,9310000000000000.0,-8.224e+16,4050000000000000.5,gcmt
B031793A,1993-03-17T04:35:58,-75.37,-38.67,15.0,5.6,mw,0.05,0.04,0.0,,224.0,30.0,-37.0,348.0,72.0,-115.0,-1.572e+17,-6.33e+16,2.2040000000000003e+17,7.39e+16,-2.148e+17,7.56e+16,gcmt
B031993B,1993-03-19T01:48:12,-71.58,-27.04,15.0,5.9,mw,0.02,0.03,0.0,,351.0,19.0,91.0,170.0,71.0,90.0,5.6900000000000006e+17,4.78e+16,-6.168e+17,1.321e+17,-7.488e+17,1.177e+17,gcmt
B031993G,1993-03-19T16:01:14,-71.56,-27.02,15.0,5.3,mw,0.05,0.07,0.0,,339.0,32.0,72.0,181.0,60.0,101.0,8.199e+16,1.411e+16,-9.611e+16,-7000000000000000.0,-5.035e+16,1.815e+16,gcmt
B060193C,1993-06-01T15:53:51,-77.64,-46.0,15.0,5.9,mw,0.03,0.02,0.0,,172.0,73.0,16.0,77.0,75.0,162.0,1.86e+16,2.8650000000000003e+17,-3.051e+17,3.536e+17,-2.281e+17,-7.769e+17,gcmt
C060893F,1993-06-08T23:17:47,-69.13,-31.62,124.5,6.3,mw,0.02,0.01,0.6,,40.0,41.0,-95.0,226.0,49.0,-86.0,-2.988e+18,1.386e+18,1.601e+18,4.03e+17,2.08e+17,1.768e+18,gcmt
B071693C,1993-07-16T21:21:35,-72.56,-33.32,19.2,5.6,mw,0.04,0.04,2.2,,7.0,18.0,111.0,164.0,73.0,83.0,1.913e+17,1.27e+16,-2.041e+17,8.7e+16,-2.714e+17,1.82e+16,gcmt
B071793A,1993-07-17T01:35:45,-71.58,-30.03,67.4,5.7,mw,0.04,0.03,3.9,,342.0,10.0,46.0,207.0,83.0,97.0,9.22e+16,2.48e+16,-1.17e+17,-1.716e+17,-3.34e+17,-1.45e+16,gcmt
B103093E,1993-10-30T17:59:08,-68.16,-31.77,125.6,5.8,mw,0.02,0.02,0.8,,180.0,41.0,-125.0,43.0,58.0,-64.0,-5.091e+17,-2500000000000000.0,5.1159999999999994e+17,-2.775e+17,-8.2e+16,2.3570000000000003e+17,gcmt
B120493E,1993-12-04T23:16:59,-72.22,-33.57,28.8,5.6,mw,0.07,0.07,3.5,,35.0,16.0,140.0,163.0,80.0,77.0,1.159e+17,1.79e+16,-1.338e+17,1.016e+17,-2.758e+17,-3.2e+16,gcmt
B041694D,1994-04-16T09:55:26,-71.84,-32.23,31.3,5.6,mw,0.03,0.03,2.1,,10.0,26.0,108.0,171.0,65.0,81.0,2.35e+17,0.0,-2.35e+17,5.12e+16,-1.875e+17,-3700000000000000.0,gcmt
B042894B,1994-04-28T16:44:57,-75.72,-39.95,15.0,5.5,mw,0.04,0.04,0.0,,225.0,51.0,-44.0,346.0,57.0,-132.0,-1.66e+17,-6.7e+16,2.33e+17,9.17e+16,-4.85e+16,8.7e+16,gcmt
B061694B,1994-06-16T00:47:27,-71.96,-32.99,36.0,5.1,mw,0.12,0.11,0.0,,10.0,22.0,112.0,166.0,70.0,81.0,3.409e+16,-2630000000000000.0,-3.146e+16,1.205e+16,-3.362e+16,190000000000000.0,gcmt
B081494F,1994-08-14T10:58:26,-71.42,-29.82,47.8,5.4,mw,0.05,0.05,4.7,,340.0,24.0,14.0,237.0,85.0,113.0,3.95e+16,4.38e+16,-8.33e+16,-1.502e+17,-6.999999999999999e+16,-2.68e+16,gcmt
B091294B,1994-09-12T06:30:01,-72.13,-31.26,47.3,5.9,mw,0.02,0.02,1.6,,306.0,21.0,51.0,167.0,74.0,103.0,3.786e+17,-1.14e+16,-3.671e+17,1.391e+17,-6.761e+17,3.028e+17,gcmt
B091494C,1994-09-14T05:02:18,-72.09,-31.23,28.4,5.4,mw,0.04,0.04,2.5,,26.0,32.0,131.0,160.0,66.0,68.0,1.1140000000000002e+17,3.84e+16,-1.499e+17,5.19e+16,-9.2e+16,-4700000000000000.0,gcmt
